0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
366	0.2898189112	0.1266758155	0.07485389096	0.2524289476	0.002524289476	0.08262961954	0.0008262961954	0.01089621357	0.0001089621357	-0.00595545321	0.00595545321	0.00595545321	-0.01542495758	-0.005444102676	0	-0.07369123373	-0.0007369123373	-0.06709097173	-0.0006709097173
367	0.3157079032	0.1808145264	0.09566906158	0.2828572206	0.002828572206	0.113324207	0.00113324207	0.03082418429	0.0003082418429	0.005951259187	0.01190251837	0.02281316022	0	0.02538209112	-0.009971535798	-0.0736318408	-0.000736318408	-0.06703445027	-0.0006703445027
368	0.3104429561	0.1379746472	0.07473626721	0.283445682	0.00283445682	0.1190108472	0.001190108472	0.01544415575	0.0001544415575	-0.02882102146	0.005962969957	0.01689508154	-0.01090562094	0.01544962966	0.01544962966	-0.07385598084	-0.0007385598084	-0.06173848305	-0.0006173848305
369	0.3435667604	0.1708236965	0.1074845731	0.2993957484	0.002993957484	0.1292224811	0.001292224811	0.01547029703	0.0001547029703	0.02291726866	0.01693885075	0.02291726866	0.01549257268	0.02551717853	0	-0.07409335763	-0.0007409335763	-0.05733214422	-0.0005733214422
370	0.3333269294	0.1546560105	0.07492651438	0.2941283602	0.002941283602	0.1192904495	0.001192904495	0.01092736942	0.0001092736942	0.005985933057	0.01197186611	0.02294607672	0	0.0100255195	0.01093693037	-0.08516351395	-0.0008516351395	-0.08285984848	-0.0008285984848
371	0.2949538968	0.0770600271	-0.009300348099	0.2528171967	0.002528171967	0.029220078	0.00029220078	-0.02794963983	-0.0002794963983	-0.04748338082	-0.03212111055	-0.01536227026	-0.05097749344	-0.01529324803	-0.03568424541	-0.1117630623	-0.001117630623	-0.1088794384	-0.001088794384
372	0.350449681	0.1230970205	0.06154851027	0.3132200461	0.003132200461	0.09480606759	0.0009480606759	0.01440092166	0.0001440092166	0.00792288393	0.02244817113	0.03037105506	0	0.02654696399	0.007240081089	-0.08314746136	-0.0008314746136	-0.06177550056	-0.0006177550056
373	0.3848300928	0.1971660352	0.1259012032	0.3738381474	0.003738381474	0.1545349181	0.001545349181	0.05226916347	0.0005226916347	0.04247822991	0.02873527317	0.04247822991	0.01260138386	0.04467763369	0.03894973193	-0.07868410206	-0.0007868410206	-0.05844066554	-0.0005844066554
374	0.4024823492	0.1866258938	0.1191707515	0.3715316554	0.003715316554	0.146035564	0.00146035564	0.03113993643	0.0003113993643	0.01299975182	0.02718129927	0.04727182481	0.01193446892	0.04882282738	0.03688835847	-0.06738146182	-0.0006738146182	-0.05515600497	-0.0005515600497
375	0.4588910134	0.1943913321	0.1242829828	0.3976465815	0.003976465815	0.1785351998	0.001785351998	0.05782105904	0.0005782105904	0.04466528949	0.05136508291	0.07593099213	0.04003408029	0.06364392252	0.04721968445	-0.04463090244	-0.0004463090244	-0.05822802913	-0.0005822802913
376	0.4393884676	0.1835801132	0.117370892	0.3974501747	0.003974501747	0.1689643255	0.001689643255	0.06048154833	0.0006048154833	0.05379746835	0.05379746835	0.07172995781	0.03298953068	0.05433569758	0.03881121256	-0.05379009208	-0.0005379009208	-0.04442770357	-0.0004442770357
377	0.4955607986	0.2217231871	0.1430777831	0.4333054758	0.004333054758	0.1753206642	0.001753206642	0.08266414738	0.0008266414738	0.07385598084	0.05688906632	0.07385598084	0.04678727386	0.07247440461	0.04678727386	-0.04594303064	-0.0004594303064	-0.04662217753	-0.0004662217753
378	0.4742183018	0.209767642	0.1102624785	0.4433446747	0.004433446747	0.1898821184	0.001898821184	0.06358043785	0.0006358043785	0.05385691069	0.080312937	0.07558864659	0.05382364942	0.07813110399	0.06424112995	-0.04831833254	-0.0004831833254	-0.04941739492	-0.0004941739492
379	0.5208421696	0.2468486504	0.1425105611	0.4793785953	0.004793785953	0.216939127	0.00216939127	0.0788130911	0.000788130911	0.07605039009	0.08678691575	0.09126046811	0.06492705979	0.08793918225	0.07972056708	-0.03053599655	-0.0003053599655	-0.03287256948	-0.0003287256948
380	0.53429104	0.2386232164	0.1309615632	0.47197413	0.0047197413	0.1963350785	0.001963350785	0.07853403141	0.0007853403141	0.08147953251	0.08232827764	0.1010006705	0.06621536352	0.08802748327	0.08413246189	-0.02897636722	-0.0002897636722	-0.0265113414	-0.000265113414
381	0.5704333011	0.2563146966	0.1498338138	0.5047705191	0.005047705191	0.2275843959	0.002275843959	0.09993289178	0.0009993289178	0.1006100996	0.1142930732	0.123146762	0.07976837627	0.0915859135	0.09675608603	-0.02748340891	-0.0002748340891	-0.02145668709	-0.0002145668709
382	0.577576199	0.255258395	0.1377241623	0.5181096262	0.005181096262	0.2275808638	0.002275808638	0.09822639108	0.0009822639108	0.09537252508	0.1083431885	0.1129210697	0.08686028104	0.107174379	0.1036719483	-0.01763911896	-0.0001763911896	-0.02389368715	-0.0002389368715
383	0.6074109622	0.2735406026	0.158365612	0.5660959736	0.005660959736	0.2534954128	0.002534954128	0.1122997813	0.001122997813	0.1150315071	0.1237131302	0.1396294394	0.1016678849	0.1202737723	0.1136288125	-0.0247591445	-0.000247591445	-0.01534182248	-0.0001534182248
384	0.6195956942	0.2830009869	0.1470559401	0.5666129415	0.005666129415	0.2555068281	0.002555068281	0.1136974149	0.001136974149	0.1169051761	0.1327217588	0.1327217588	0.1036262882	0.1219504489	0.1219504489	-0.02006656564	-0.0002006656564	-0.01837466577	-0.0001837466577
385	0.6571741512	0.3117843274	0.1754953699	0.6170124235	0.006170124235	0.2770017238	0.002770017238	0.1283956488	0.001283956488	0.1374831419	0.1486127296	0.1525408194	0.1126241425	0.1367148682	0.1300899186	-0.003950305161	-0.00003950305161	-0.01025535842	-0.0001025535842
386	0.6735185559	0.3174735043	0.1673411742	0.6197014114	0.006197014114	0.2795730569	0.002795730569	0.1318634054	0.001318634054	0.1344211489	0.1593139543	0.1555800335	0.1230948918	0.1431335952	0.1396983889	-0.003755022342	-0.00003755022342	-0.01320366947	-0.0001320366947
387	0.7213352932	0.339385134	0.1827458414	0.6628321601	0.006628321601	0.3040911624	0.003040911624	0.1417649191	0.001417649191	0.1587207229	0.1759600523	0.1926049221	0.1391792246	0.1637402643	0.1550074502	0	0	0.003283569021	0.00003283569021
388	0.7367483103	0.3341446982	0.1901636494	0.6758893076	0.006758893076	0.3151385729	0.003151385729	0.1415013658	0.001415013658	0.1617312073	0.1714123007	0.1907744875	0.145253907	0.16876623	0.1692887261	0.002859593938	0.00002859593938	0.002619131182	0.00002619131182
389	0.7714787283	0.3703722997	0.2062833062	0.7141044334	0.007141044334	0.3418743873	0.003418743873	0.158247533	0.00158247533	0.1770714352	0.1956530056	0.2082228914	0.1565094382	0.1876106727	0.1825943446	0.01262855041	0.0001262855041	0.01406745344	0.0001406745344
390	0.8043754821	0.3791483437	0.2008434423	0.7325008373	0.007325008373	0.3396966652	0.003396966652	0.1660207646	0.001660207646	0.1882338095	0.2029560069	0.2150492405	0.1638135801	0.1912764451	0.1999489287	0.02110083032	0.0002110083032	0.01351840676	0.0001351840676
391	0.8409202815	0.4035644979	0.2181951592	0.776111974	0.00776111974	0.368699275	0.00368699275	0.1806626448	0.001806626448	0.2073395147	0.2215339069	0.2387699545	0.1869870037	0.2106503714	0.2106503714	0.02030116782	0.0002030116782	0.01303228749	0.0001303228749
392	0.8603715835	0.4059236863	0.2244244749	0.800388391	0.00800388391	0.3768105614	0.003768105614	0.187069073	0.00187069073	0.2057562768	0.2336803429	0.247397428	0.1857960283	0.2190059464	0.2270840346	0.03040944851	0.0003040944851	0.01799289281	0.0001799289281
393	0.8961544365	0.4361134437	0.2451445134	0.8327804441	0.008327804441	0.4010960132	0.004010960132	0.1981784813	0.001981784813	0.2339713077	0.2500745961	0.2661778845	0.2068980506	0.2364549149	0.2416708322	0.03508372684	0.0003508372684	0.02695921766	0.0002695921766
394	0.9162332246	0.4467619584	0.2397578838	0.8562584253	0.008562584253	0.4131509311	0.004131509311	0.2080316874	0.002080316874	0.2339829298	0.2550459724	0.2806879373	0.2098922777	0.2435423423	0.2557404907	0.04170676933	0.0004170676933	0.03320890503	0.0003320890503
395	0.9619118367	0.47736827	0.2532457666	0.894794362	0.00894794362	0.4375532377	0.004375532377	0.2237990389	0.002237990389	0.2587682631	0.2813275475	0.303886832	0.230554347	0.2606443323	0.2724363536	0.0402974037	0.000402974037	0.03694726286	0.0003694726286
396	0.9963539075	0.4890005465	0.2585707644	0.920282339	0.00920282339	0.4541199047	0.004541199047	0.2295849989	0.002295849989	0.2595159408	0.2937190302	0.3082553432	0.2428319391	0.2719089027	0.2852685886	0.04837991506	0.0004837991506	0.03568697425	0.0003568697425
397	1.040185587	0.5191081423	0.2812163988	0.9633940304	0.009633940304	0.4813215694	0.004813215694	0.2538013891	0.002538013891	0.2885263249	0.3166349067	0.3401965121	0.256310945	0.2927640572	0.2995990158	0.05426880041	0.0005426880041	0.04931059988	0.0004931059988
398	1.075878552	0.5358461269	0.2888545528	0.9927899357	0.009927899357	0.496032106	0.00496032106	0.2598090621	0.002598090621	0.2968663223	0.3264330892	0.3583971616	0.2686346972	0.3101042611	0.3229488163	0.06134428175	0.0006134428175	0.05613875445	0.0005613875445
399	1.124930129	0.5637521697	0.3144214645	1.038777035	0.01038777035	0.5211420235	0.005211420235	0.2788074755	0.002788074755	0.3220748728	0.352969345	0.3811605508	0.2897050115	0.3237462368	0.346085791	0.07059215962	0.0007059215962	0.06032326171	0.0006032326171
400	1.16247221	0.5915518008	0.3183637172	1.078965929	0.01078965929	0.5482991536	0.005482991536	0.282796224	0.00282796224	0.3391856556	0.3750466941	0.400448263	0.3014548024	0.3422660896	0.3697022491	0.07875403614	0.0007875403614	0.07205723403	0.0007205723403
401	1.215492803	0.6172074973	0.3488564115	1.126712531	0.01126712531	0.5764728258	0.005764728258	0.3072554253	0.003072554253	0.3589035551	0.4019141523	0.436611777	0.3218592181	0.3649949896	0.3878901299	0.0924589736	0.000924589736	0.08099423746	0.0008099423746
402	1.253800531	0.6407203775	0.3639851209	1.162982462	0.01162982462	0.5987758079	0.005987758079	0.3187339444	0.003187339444	0.3766188847	0.4279760054	0.4538292498	0.3404755105	0.3895732985	0.4187752509	0.09536397836	0.0009536397836	0.08575585597	0.0008575585597
403	1.31710855	0.6840196631	0.3890724474	1.219530893	0.01219530893	0.6344504445	0.006344504445	0.3446700336	0.003446700336	0.4080198876	0.4559824903	0.4941499135	0.366179875	0.4189346028	0.4487255078	0.1020878838	0.001020878838	0.09509602834	0.0009509602834
404	1.363691708	0.7136903034	0.4033630236	1.258078006	0.01258078006	0.6640350435	0.006640350435	0.360044012	0.00360044012	0.4262463214	0.4798129089	0.5242339815	0.3864261437	0.4425735321	0.4734996337	0.115440494	0.00115440494	0.1073216191	0.001073216191
405	1.417976951	0.7606446448	0.431374326	1.315022553	0.01315022553	0.6997183325	0.006997183325	0.3876158182	0.003876158182	0.4589287238	0.5196135137	0.5591218405	0.4153381562	0.4760839047	0.5092179494	0.1298326143	0.001298326143	0.1172728675	0.001172728675
406	1.468626395	0.7860954432	0.4508273457	1.358840663	0.01358840663	0.7323675902	0.007323675902	0.4085693957	0.004085693957	0.4817612408	0.5511519779	0.5908911666	0.4366775391	0.5052862445	0.5404341469	0.141153655	0.00141153655	0.1277725086	0.001277725086
407	1.539576985	0.8298308618	0.4862865494	1.423567136	0.01423567136	0.7722777613	0.007722777613	0.4403007195	0.004403007195	0.5151175149	0.5906088748	0.6409364481	0.4688180235	0.5382020026	0.5784719199	0.1533605578	0.001533605578	0.140612865	0.00140612865
408	1.590799929	0.8631928529	0.4959585009	1.470288145	0.01470288145	0.8044726061	0.008044726061	0.4599228753	0.004599228753	0.5405684873	0.6250143615	0.6738436085	0.4950259915	0.5741879304	0.6145605193	0.1652868722	0.001652868722	0.15146749	0.0015146749
409	1.657614709	0.9075953788	0.5287196346	1.532755169	0.01532755169	0.851219717	0.00851219717	0.4861568676	0.004861568676	0.574295462	0.6611237988	0.7164035759	0.526124074	0.6059020296	0.6510496829	0.1797774238	0.001797774238	0.1618006616	0.001618006616
410	1.708428541	0.9414901481	0.5508884503	1.578462818	0.01578462818	0.8783262057	0.008783262057	0.5093252554	0.005093252554	0.607121786	0.6976598759	0.7591061471	0.554073978	0.6371476541	0.6910332819	0.1917710314	0.001917710314	0.1772243025	0.001772243025
411	1.769638642	0.9843962454	0.5825502813	1.641454314	0.01641454314	0.9219622249	0.009219622249	0.5384741465	0.005384741465	0.6413434541	0.7402360165	0.8001548345	0.5811650037	0.6771751152	0.7294337834	0.2109200257	0.002109200257	0.1881059534	0.001881059534
412	1.82134442	1.016765152	0.6022624937	1.693710488	0.01693710488	0.9546539379	0.009546539379	0.5575875688	0.005575875688	0.6642213519	0.7724226477	0.835324358	0.6108030445	0.7152950117	0.767778477	0.2279747594	0.002279747594	0.2008915305	0.002008915305
413	1.890436191	1.065404608	0.6362531704	1.755716768	0.01755716768	0.9996873822	0.009996873822	0.5900661095	0.005900661095	0.7004540683	0.8147932661	0.8790458242	0.6431398417	0.7506782118	0.8099056078	0.2382755032	0.002382755032	0.2184201791	0.002184201791
414	1.945396186	1.100830211	0.6633690393	1.809629977	0.01809629977	1.031094324	0.01031094324	0.6125557098	0.006125557098	0.7313526073	0.8567837769	0.9276474495	0.6705639225	0.7869371607	0.8536305955	0.2591678464	0.002591678464	0.2337951845	0.002337951845
415	2.016478203	1.156046793	0.6982678822	1.876782396	0.01876782396	1.081201754	0.01081201754	0.6509097197	0.006509097197	0.775417741	0.903249725	0.9819711162	0.7078901641	0.8351687271	0.9053379523	0.2802429897	0.002802429897	0.2517957009	0.002517957009
416	2.077668815	1.201232838	0.7307369011	1.932825347	0.01932825347	1.122568214	0.01122568214	0.678667786	0.00678667786	0.8121069219	0.9485540363	1.031925337	0.7356036938	0.876808512	0.9497859257	0.2959685742	0.002959685742	0.2725218287	0.002725218287
417	2.155085731	1.258645262	0.7718437689	2.002271283	0.02002271283	1.18169221	0.0118169221	0.7172252842	0.007172252842	0.8567409939	1.007701506	1.095437282	0.7804750663	0.9241026959	0.9999178669	0.3215242222	0.003215242222	0.2897630378	0.002897630378
418	2.222757319	1.309447198	0.8016501805	2.067494938	0.02067494938	1.228178588	0.01228178588	0.7500792767	0.007500792767	0.8994822449	1.0567297	1.154785996	0.8187617153	0.9735627016	1.057943611	0.3405773234	0.003405773234	0.309466007	0.00309466007
419	2.305470114	1.37272425	0.8485742788	2.146857498	0.02146857498	1.285181471	0.01285181471	0.7917193489	0.007917193489	0.9474429497	1.122596808	1.224334187	0.8646917534	1.029023219	1.112489992	0.3656371095	0.003656371095	0.3359561135	0.003359561135
420	2.380373172	1.428791528	0.8905620292	2.219140083	0.02219140083	1.338283644	0.01338283644	0.8250302311	0.008250302311	0.9964446108	1.180593359	1.290529736	0.9120619163	1.082206686	1.177729984	0.3942803743	0.003942803743	0.3587219651	0.003587219651
421	2.448490611	1.479262087	0.9146241003	2.279708574	0.02279708574	1.385775606	0.01385775606	0.8557882384	0.008557882384	1.038100797	1.233007499	1.350990363	0.9489879205	1.134283837	1.230455828	0.4063709437	0.004063709437	0.3723819029	0.003723819029
422	2.538115336	1.551924759	0.9708136244	2.366504191	0.02366504191	1.453753452	0.01453753452	0.9092519336	0.009092519336	1.097186997	1.311513351	1.430610336	1.006015258	1.205489532	1.307664688	0.4454784661	0.004454784661	0.4098542445	0.004098542445
423	2.639716115	1.633097807	1.035928599	2.456425982	0.02456425982	1.525170535	0.01525170535	0.9664172664	0.009664172664	1.161258809	1.389518377	1.520086607	1.063273639	1.278002203	1.388606857	0.4726439078	0.004726439078	0.4400140181	0.004400140181
424	2.724434155	1.707408078	1.085104201	2.540869529	0.02540869529	1.595936935	0.01595936935	1.0087036	0.010087036	1.224968775	1.469047521	1.603553896	1.121648425	1.349683951	1.469070971	0.5151385066	0.005151385066	0.4721548871	0.004721548871
425	2.823453765	1.793801219	1.146116553	2.636721125	0.02636721125	1.678761098	0.01678761098	1.069850407	0.01069850407	1.295400326	1.558047758	1.698289893	1.181400639	1.42778242	1.554669037	0.5542628975	0.005542628975	0.505871651	0.00505871651
426	2.922092088	1.865160742	1.200293373	2.72426419	0.0272426419	1.749645422	0.01749645422	1.123966681	0.01123966681	1.365470404	1.645695105	1.80135134	1.246253731	1.511920993	1.646456335	0.596118027	0.00596118027	0.5444314675	0.005444314675
427	3.021732206	1.946991355	1.271144314	2.821251781	0.02821251781	1.82484503	0.0182484503	1.190662577	0.01190662577	1.44801161	1.750980192	1.91328479	1.316829692	1.602019165	1.747053921	0.641889012	0.00641889012	0.5919233691	0.005919233691
428	3.11941263	2.025626083	1.324119995	2.907397573	0.02907397573	1.903113206	0.01903113206	1.245622556	0.01245622556	1.52053258	1.843961927	2.014176986	1.388470586	1.687742801	1.837760148	0.6909308298	0.006909308298	0.6311121654	0.006311121654
429	3.224593655	2.112972211	1.394371738	3.002784774	0.03002784774	1.982440763	0.01982440763	1.308806615	0.01308806615	1.601175115	1.943646427	2.1189398	1.462282803	1.779172915	1.933234853	0.7415923647	0.007415923647	0.681692333	0.00681692333
430	3.317655091	2.188821666	1.459024788	3.088635443	0.03088635443	2.051069588	0.02051069588	1.363580443	0.01363580443	1.673220328	2.036238205	2.225595641	1.532378288	1.864655124	2.033439348	0.7884582789	0.007884582789	0.7232186527	0.007232186527
431	3.42577124	2.279945069	1.529378753	3.185661599	0.03185661599	2.133108373	0.02133108373	1.427920751	0.01427920751	1.75006964	2.128368309	2.332322329	1.605939635	1.963132932	2.135293665	0.8414111801	0.008414111801	0.7681594326	0.007681594326
432	3.519491362	2.356535339	1.585484559	3.26837942	0.0326837942	2.205686813	0.02205686813	1.486622483	0.01486622483	1.819387816	2.222336914	2.437000973	1.672429226	2.051003036	2.236516489	0.8909624386	0.008909624386	0.8145933456	0.008145933456
433	3.615164416	2.439015668	1.655870105	3.359527784	0.03359527784	2.287254629	0.02287254629	1.552230052	0.01552230052	1.904311713	2.325428714	2.546210322	1.7474654	2.148830973	2.345980916	0.9464077816	0.009464077816	0.8652717354	0.008652717354
434	3.709215718	2.520022928	1.713846979	3.450541843	0.03450541843	2.369028728	0.02369028728	1.61524686	0.0161524686	1.986830447	2.429675982	2.663139589	1.822822036	2.242316176	2.45595058	1.006682367	0.01006682367	0.9205631362	0.009205631362
435	3.81710213	2.619306994	1.797809569	3.553250398	0.03553250398	2.455440935	0.02455440935	1.692039611	0.01692039611	2.079914692	2.553465894	2.794474455	1.908297674	2.353771452	2.573774864	1.070882571	0.01070882571	0.9809416111	0.009809416111
436	3.921469591	2.712972737	1.875544017	3.649977354	0.03649977354	2.542745819	0.02542745819	1.764118246	0.01764118246	2.175908924	2.675569931	2.932815899	1.993706648	2.457589692	2.695944717	1.136432018	0.01136432018	1.044409338	0.01044409338
437	4.041796677	2.821572521	1.962847399	3.75476527	0.0375476527	2.646672732	0.02646672732	1.850388619	0.01850388619	2.282919369	2.811996097	3.083108992	2.087911214	2.57782728	2.81952345	1.208046468	0.01208046468	1.107828891	0.01107828891
438	4.153745966	2.917721734	2.046897497	3.861373156	0.03861373156	2.739523152	0.02739523152	1.930069499	0.01930069499	2.389616732	2.944288626	3.232222859	2.189479396	2.697826582	2.953871391	1.285833698	0.01285833698	1.179549272	0.01179549272
439	4.274624123	3.032525864	2.151016334	3.977702363	0.03977702363	2.839530818	0.02839530818	2.023785759	0.02023785759	2.50872575	3.087393848	3.400340217	2.292327116	2.830061783	3.099081969	1.367987914	0.01367987914	1.257871269	0.01257871269
440	4.396957613	3.147516647	2.250111807	4.115465939	0.04115465939	2.952226274	0.02952226274	2.134036098	0.02134036098	2.628621939	3.243619664	3.5696288	2.426489278	3.02722206	3.323558768	1.458008567	0.01458008567	1.346705227	0.01346705227
441	4.535557509	3.275773538	2.359276127	4.15852756	0.0415852756	2.983462952	0.02983462952	2.166923478	0.02166923478	2.757210273	3.404186543	3.749677952	2.457597997	3.075525883	3.375592155	1.552073662	0.01552073662	1.364585893	0.01364585893
442	4.691595155	3.38610242	2.498838254	4.303817076	0.04303817076	3.117646007	0.03117646007	2.292509428	0.02292509428	2.887812636	3.572955101	3.941926319	2.596713723	3.251317043	3.580426999	1.650602068	0.01650602068	1.465948372	0.01465948372
443	4.759158481	3.446202551	2.546766386	4.462478205	0.04462478205	3.271820916	0.03271820916	2.422855939	0.02422855939	3.038184401	3.763677229	4.146709058	2.734259358	3.423449027	3.775740997	1.759273878	0.01759273878	1.563861119	0.01563861119
444	4.916224022	3.596428292	2.679384296	4.58743028	0.0458743028	3.39025933	0.0339025933	2.539819447	0.02539819447	3.19161829	3.95361943	4.364160799	2.86620128	3.601512507	3.96742292	1.872966151	0.01872966151	1.668423413	0.01668423413
445	5.070419196	3.765174507	2.847591047	4.737576789	0.04737576789	3.554171588	0.03554171588	2.671421386	0.02671421386	3.392472125	4.218567116	4.673812604	3.019303651	3.79899509	4.18941243	2.022215366	0.02022215366	1.785203246	0.01785203246
446	5.210172158	3.893501122	2.972413994	4.853123316	0.04853123316	3.667335003	0.03667335003	2.79090692	0.0279090692	3.444153721	4.305954537	4.796321031	3.175458387	3.987563069	4.419712761	2.056924327	0.02056924327	1.911683698	0.01911683698
447	5.365133499	4.055322217	3.125464929	4.997408549	0.04997408549	3.809705666	0.03809705666	2.937887013	0.02937887013	3.667417238	4.572294352	5.087313755	3.337484296	4.193758127	4.640078464	2.226488676	0.02226488676	2.028644885	0.02028644885
448	5.503839823	4.188693449	3.261180991	5.13071948	0.0513071948	3.936855981	0.03936855981	3.062892172	0.03062892172	3.834553312	4.812299732	5.33556751	3.500611201	4.405512705	4.874460467	2.362520179	0.02362520179	2.159223806	0.02159223806
449	5.672503982	4.351804387	3.419156759	5.265096116	0.05265096116	4.080344272	0.04080344272	3.20808914	0.0320808914	4.016147755	5.048772459	5.604356891	3.665530315	4.623995072	5.113582056	2.501199998	0.02501199998	2.291414367	0.02291414367
450	5.81223104	4.491490604	3.547563956	5.398348813	0.05398348813	4.215686275	0.04215686275	3.319917441	0.03319917441	4.175734494	5.254239209	5.861783642	3.83632113	4.820393733	5.350439188	2.647771029	0.02647771029	2.424454094	0.02424454094
451	5.972691718	4.647608535	3.702485128	5.552770816	0.05552770816	4.350269613	0.04350269613	3.456621351	0.03456621351	4.369188651	5.483743524	6.114193186	4.002411153	5.045541156	5.598267239	2.806254415	0.02806254415	2.565334997	0.02565334997
452	6.095012792	4.765750791	3.822084195	5.664925473	0.05664925473	4.460172065	0.04460172065	3.574002376	0.03574002376	4.520459589	5.706055339	6.370185738	4.161312989	5.255470789	5.843204176	2.954715477	0.02954715477	2.704262677	0.02704262677
453	6.252621671	4.917487697	3.981359279	5.798805597	0.05798805597	4.609281992	0.04609281992	3.726653526	0.03726653526	4.715907871	5.953377552	6.640801082	4.332411229	5.495150323	6.110050938	3.106881437	0.03106881437	2.842574574	0.02842574574
454	6.399373516	5.068094997	4.131380925	5.942974265	0.05942974265	4.747196123	0.04747196123	3.871792662	0.03871792662	4.892511022	6.196268665	6.912861848	4.48428324	5.720726386	6.366521222	3.272836248	0.03272836248	2.998090542	0.02998090542
455	6.568908316	5.242820717	4.300678303	6.111231071	0.06111231071	4.910953181	0.04910953181	4.033159026	0.04033159026	5.110279333	6.486322063	7.222548747	4.682951345	5.9725765	6.633509392	3.445662764	0.03445662764	3.161929853	0.03161929853
456	6.713516746	5.399174255	4.453329989	6.238986303	0.06238986303	5.048241719	0.05048241719	4.18370962	0.0418370962	5.31400478	6.760109342	7.525099666	4.868670055	6.218004454	6.908945501	3.633973711	0.03633973711	3.328811291	0.03328811291
457	6.896193494	5.582025698	4.619656324	6.407054432	0.06407054432	5.221848542	0.05221848542	4.342298641	0.04342298641	5.543314105	7.06295957	7.865118467	5.069617831	6.480654626	7.20189171	3.833037582	0.03833037582	3.517468988	0.03517468988
458	7.077001365	5.74792404	4.800962228	6.561367854	0.06561367854	5.384377485	0.05384377485	4.513563665	0.04513563665	5.76430277	7.370755761	8.210867582	5.307924828	6.758138476	7.515392893	4.046930794	0.04046930794	3.711569263	0.03711569263
459	7.269910723	5.961779747	5.010576474	6.732337456	0.06732337456	5.579421422	0.05579421422	4.700782599	0.04700782599	6.014630182	7.714354974	8.594637501	5.503062117	7.07480315	7.858267717	4.272544251	0.04272544251	3.924474522	0.03924474522
460	7.458325944	6.146923213	5.197286753	6.90812616	0.0690812616	5.754087661	0.05754087661	4.880612323	0.04880612323	6.258381761	8.059529131	8.961499776	5.741608336	7.401295345	8.205420558	4.5096649	0.045096649	4.135758822	0.04135758822
461	7.665721568	6.365740238	5.410510136	7.108015094	0.07108015094	5.957664094	0.05957664094	5.08255045	0.0508255045	6.529019894	8.423526191	9.368497901	5.978749318	7.733820503	8.587207593	4.760555916	0.04760555916	4.37095826	0.0437095826
462	7.842178028	6.576624482	5.619057748	7.290899997	0.07290899997	6.156398548	0.06156398548	5.280514633	0.05280514633	6.782751716	8.797554348	9.775010727	6.212805887	8.09072277	8.977208188	5.024502674	0.05024502674	4.606969106	0.04606969106
463	8.061773165	6.819223876	5.852194573	7.491752857	0.07491752857	6.386157548	0.06386157548	5.500087651	0.05500087651	7.081901176	9.2059461	10.20688749	6.483430516	8.463784246	9.381577992	5.307491614	0.05307491614	4.870264796	0.04870264796
464	8.261432886	7.036093956	6.051899112	7.689903949	0.07689903949	6.598544594	0.06598544594	5.707567253	0.05707567253	7.366926472	9.60909048	10.63944785	6.747797226	8.834406733	9.768461812	5.60746057	0.0560746057	5.154341612	0.05154341612
465	8.484894635	7.267728464	6.297041449	7.917148525	0.07917148525	6.84493494	0.0684493494	5.933553392	0.05933553392	7.680989436	10.04443548	11.10592627	7.028772549	9.232306102	10.18480874	5.939113661	0.05939113661	5.457412883	0.05457412883
466	8.703406877	7.502435728	6.531287322	8.120089639	0.08120089639	7.081429875	0.07081429875	6.17152338	0.0617152338	7.991680909	10.50429339	11.58330416	7.313631553	9.639989227	10.6243196	6.297009931	0.06297009931	5.775290625	0.05775290625
467	8.943396517	7.760913303	6.779621821	8.344811331	0.08344811331	7.327995757	0.07327995757	6.420558751	0.06420558751	8.315062243	10.95861648	12.06053485	7.608449123	10.05573506	11.06186629	6.6884031	0.066884031	6.124180113	0.06124180113
468	9.1793743	8.013751475	7.00243563	8.556698795	0.08556698795	7.552729192	0.07552729192	6.626850131	0.06626850131	8.626293052	11.42007847	12.53180611	7.898288516	10.46733881	11.48029531	7.070466482	0.07070466482	6.484306569	0.06484306569
469	9.421694442	8.276148888	7.2486855	8.767083403	0.08767083403	7.778917954	0.07778917954	6.850049533	0.06850049533	8.938741167	11.87157693	12.99656427	8.187679417	10.87198822	11.91309864	7.457522662	0.07457522662	6.836837842	0.06836837842
470	9.654910662	8.530888707	7.482774728	8.972900939	0.08972900939	8.006921284	0.08006921284	7.051756136	0.07051756136	9.228147439	12.2841551	13.45753949	8.469837603	11.25931351	12.32622995	7.85164515	0.0785164515	7.196369044	0.07196369044
471	9.888432853	8.784252048	7.720647642	9.192168059	0.09192168059	8.246117314	0.08246117314	7.268840376	0.07268840376	9.522714334	12.71806627	13.89440823	8.750649261	11.66972541	12.73451297	8.248852442	0.08248852442	7.564572447	0.07564572447
472	10.09266428	9.01541105	7.929672723	9.3864243	0.093864243	8.468087982	0.08468087982	7.476433422	0.07476433422	9.786666568	13.11240959	14.29961776	9.008283361	12.05746134	13.12265996	8.647641114	0.08647641114	7.93118879	0.0793118879
473	10.32311787	9.266033949	8.16609527	9.606229484	0.09606229484	8.708360799	0.08708360799	7.693972262	0.07693972262	10.09141745	13.50438423	14.70766911	9.286913344	12.44175915	13.52600612	9.067391638	0.09067391638	8.310161652	0.08310161652
